fecha,nombre,precio
2025-08-11,Queso Cremon Cremoso La Serenisima Fraccionado Aprox 1 Kg,12900
2025-08-11,Queso Cremoso La Paulina - Mínimo 1 Kg,9990
2025-08-11,Queso Cremoso Punta Del Agua Horma X Kg,12390
2025-08-11,Queso Cremón Cremoso Paquete Por Kg,14865
2025-08-11,Queso Cremoso Cuisine & Co Por Kilo,9990
