fecha,nombre,precio
2025-08-12,Queso Cremoso Don Firticchio Trozado Envasado 1kgs,8900
2025-08-12,Queso Cremoso Gran Aldea Trozado Envasado 260grs,2500
2025-08-12,Queso Cremoso Noal Trozado Envasado 1kgs,8500
2025-08-12,Queso Cremoso Punta Del Agua Trozado Envasado 1kgs,11900
2025-08-12,Queso Cremoso Las Tres Estrellas Trozado Envasado 1kgs,8900
2025-08-12,Queso Cremón Cremoso La Serenisima Trozado Envasado 1kgs,15400
