fecha,nombre,precio
2025-08-07,Queso Cremoso Puyehué Trozado Envasado 1kgs,5900
2025-08-07,Queso Cremoso Ecoop Sin Sal Trozado Envasado 1kgs,9950
2025-08-07,Queso Cremoso Don Firticchio Trozado Envasado 1kgs,8900
2025-08-07,Queso Cremoso Gran Aldea Trozado Envasado 260grs,2500
